,date,is_lockdown,is_sun,holiday_val_factor,weekday_factor,covid_severity,production_capacity_rate,price_of_electricity,usdtry
15897,2018-10-25 09:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15898,2018-10-25 10:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15899,2018-10-25 11:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15900,2018-10-25 12:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15901,2018-10-25 13:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15902,2018-10-25 14:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15903,2018-10-25 15:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15904,2018-10-25 16:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15905,2018-10-25 17:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15906,2018-10-25 18:00:00,0,1,0.0,4.0,0.0,75.4,36.4509,5.6345
15907,2018-10-25 19:00:00,0,0,0.0,4.0,0.0,75.4,36.4509,5.6345
15908,2018-10-25 20:00:00,0,0,0.0,4.0,0.0,75.4,36.4509,5.6345
15909,2018-10-25 21:00:00,0,0,0.0,4.0,0.0,75.4,36.4509,5.6345
15910,2018-10-25 22:00:00,0,0,0.0,4.0,0.0,75.4,36.4509,5.6345
15911,2018-10-25 23:00:00,0,0,0.0,4.0,0.0,75.4,36.4509,5.6345
15912,2018-10-26 00:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15913,2018-10-26 01:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15914,2018-10-26 02:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15915,2018-10-26 03:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15916,2018-10-26 04:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15917,2018-10-26 05:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15918,2018-10-26 06:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15919,2018-10-26 07:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15920,2018-10-26 08:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15921,2018-10-26 09:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15922,2018-10-26 10:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15923,2018-10-26 11:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15924,2018-10-26 12:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15925,2018-10-26 13:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15926,2018-10-26 14:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15927,2018-10-26 15:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15928,2018-10-26 16:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15929,2018-10-26 17:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15930,2018-10-26 18:00:00,0,1,0.0,5.0,0.0,75.4,36.4509,5.5929
15931,2018-10-26 19:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15932,2018-10-26 20:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15933,2018-10-26 21:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15934,2018-10-26 22:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15935,2018-10-26 23:00:00,0,0,0.0,5.0,0.0,75.4,36.4509,5.5929
15936,2018-10-27 00:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15937,2018-10-27 01:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15938,2018-10-27 02:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15939,2018-10-27 03:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15940,2018-10-27 04:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15941,2018-10-27 05:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15942,2018-10-27 06:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15943,2018-10-27 07:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15944,2018-10-27 08:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15945,2018-10-27 09:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15946,2018-10-27 10:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15947,2018-10-27 11:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15948,2018-10-27 12:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15949,2018-10-27 13:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15950,2018-10-27 14:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15951,2018-10-27 15:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15952,2018-10-27 16:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15953,2018-10-27 17:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15954,2018-10-27 18:00:00,0,1,0.0,6.0,0.0,75.4,36.4509,5.5929
15955,2018-10-27 19:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15956,2018-10-27 20:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15957,2018-10-27 21:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15958,2018-10-27 22:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15959,2018-10-27 23:00:00,0,0,0.0,6.0,0.0,75.4,36.4509,5.5929
15960,2018-10-28 00:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15961,2018-10-28 01:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15962,2018-10-28 02:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15963,2018-10-28 03:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15964,2018-10-28 04:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15965,2018-10-28 05:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15966,2018-10-28 06:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15967,2018-10-28 07:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15968,2018-10-28 08:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15969,2018-10-28 09:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15970,2018-10-28 10:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15971,2018-10-28 11:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15972,2018-10-28 12:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15973,2018-10-28 13:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15974,2018-10-28 14:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15975,2018-10-28 15:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15976,2018-10-28 16:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15977,2018-10-28 17:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15978,2018-10-28 18:00:00,0,1,0.0,7.0,0.0,75.4,36.4509,5.5929
15979,2018-10-28 19:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15980,2018-10-28 20:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15981,2018-10-28 21:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15982,2018-10-28 22:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15983,2018-10-28 23:00:00,0,0,0.0,7.0,0.0,75.4,36.4509,5.5929
15984,2018-10-29 00:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
15985,2018-10-29 01:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
15986,2018-10-29 02:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
15987,2018-10-29 03:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
15988,2018-10-29 04:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
15989,2018-10-29 05:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
15990,2018-10-29 06:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
15991,2018-10-29 07:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
15992,2018-10-29 08:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
15993,2018-10-29 09:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
15994,2018-10-29 10:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
15995,2018-10-29 11:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
15996,2018-10-29 12:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
15997,2018-10-29 13:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
15998,2018-10-29 14:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
15999,2018-10-29 15:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
16000,2018-10-29 16:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
16001,2018-10-29 17:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
16002,2018-10-29 18:00:00,0,1,2.0,1.0,0.0,75.4,36.4509,5.5611
16003,2018-10-29 19:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
16004,2018-10-29 20:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
16005,2018-10-29 21:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
16006,2018-10-29 22:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
16007,2018-10-29 23:00:00,0,0,2.0,1.0,0.0,75.4,36.4509,5.5611
16008,2018-10-30 00:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16009,2018-10-30 01:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16010,2018-10-30 02:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16011,2018-10-30 03:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16012,2018-10-30 04:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16013,2018-10-30 05:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16014,2018-10-30 06:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16015,2018-10-30 07:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16016,2018-10-30 08:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16017,2018-10-30 09:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16018,2018-10-30 10:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16019,2018-10-30 11:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16020,2018-10-30 12:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16021,2018-10-30 13:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16022,2018-10-30 14:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16023,2018-10-30 15:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16024,2018-10-30 16:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16025,2018-10-30 17:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16026,2018-10-30 18:00:00,0,1,0.0,2.0,0.0,75.4,36.4509,5.4746
16027,2018-10-30 19:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16028,2018-10-30 20:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16029,2018-10-30 21:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16030,2018-10-30 22:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16031,2018-10-30 23:00:00,0,0,0.0,2.0,0.0,75.4,36.4509,5.4746
16032,2018-10-31 00:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16033,2018-10-31 01:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16034,2018-10-31 02:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16035,2018-10-31 03:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16036,2018-10-31 04:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16037,2018-10-31 05:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16038,2018-10-31 06:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16039,2018-10-31 07:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16040,2018-10-31 08:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16041,2018-10-31 09:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16042,2018-10-31 10:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16043,2018-10-31 11:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16044,2018-10-31 12:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16045,2018-10-31 13:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16046,2018-10-31 14:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16047,2018-10-31 15:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16048,2018-10-31 16:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16049,2018-10-31 17:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16050,2018-10-31 18:00:00,0,1,0.0,3.0,0.0,75.4,36.4509,5.5835
16051,2018-10-31 19:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16052,2018-10-31 20:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16053,2018-10-31 21:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16054,2018-10-31 22:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16055,2018-10-31 23:00:00,0,0,0.0,3.0,0.0,75.4,36.4509,5.5835
16056,2018-11-01 00:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16057,2018-11-01 01:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16058,2018-11-01 02:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16059,2018-11-01 03:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16060,2018-11-01 04:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16061,2018-11-01 05:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16062,2018-11-01 06:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16063,2018-11-01 07:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16064,2018-11-01 08:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16065,2018-11-01 09:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16066,2018-11-01 10:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16067,2018-11-01 11:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16068,2018-11-01 12:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16069,2018-11-01 13:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16070,2018-11-01 14:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16071,2018-11-01 15:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16072,2018-11-01 16:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16073,2018-11-01 17:00:00,0,1,0.0,4.0,0.0,74.1,36.4509,5.5118
16074,2018-11-01 18:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16075,2018-11-01 19:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16076,2018-11-01 20:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16077,2018-11-01 21:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16078,2018-11-01 22:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16079,2018-11-01 23:00:00,0,0,0.0,4.0,0.0,74.1,36.4509,5.5118
16080,2018-11-02 00:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16081,2018-11-02 01:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16082,2018-11-02 02:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16083,2018-11-02 03:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16084,2018-11-02 04:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16085,2018-11-02 05:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16086,2018-11-02 06:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16087,2018-11-02 07:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16088,2018-11-02 08:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16089,2018-11-02 09:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16090,2018-11-02 10:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16091,2018-11-02 11:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16092,2018-11-02 12:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16093,2018-11-02 13:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16094,2018-11-02 14:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16095,2018-11-02 15:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16096,2018-11-02 16:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16097,2018-11-02 17:00:00,0,1,0.0,5.0,0.0,74.1,36.4509,5.4296
16098,2018-11-02 18:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16099,2018-11-02 19:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16100,2018-11-02 20:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16101,2018-11-02 21:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16102,2018-11-02 22:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16103,2018-11-02 23:00:00,0,0,0.0,5.0,0.0,74.1,36.4509,5.4296
16104,2018-11-03 00:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16105,2018-11-03 01:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16106,2018-11-03 02:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16107,2018-11-03 03:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16108,2018-11-03 04:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16109,2018-11-03 05:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16110,2018-11-03 06:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16111,2018-11-03 07:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16112,2018-11-03 08:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16113,2018-11-03 09:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16114,2018-11-03 10:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16115,2018-11-03 11:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16116,2018-11-03 12:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16117,2018-11-03 13:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16118,2018-11-03 14:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16119,2018-11-03 15:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16120,2018-11-03 16:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16121,2018-11-03 17:00:00,0,1,0.0,6.0,0.0,74.1,36.4509,5.4296
16122,2018-11-03 18:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16123,2018-11-03 19:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16124,2018-11-03 20:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16125,2018-11-03 21:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16126,2018-11-03 22:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16127,2018-11-03 23:00:00,0,0,0.0,6.0,0.0,74.1,36.4509,5.4296
16128,2018-11-04 00:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16129,2018-11-04 01:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16130,2018-11-04 02:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16131,2018-11-04 03:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16132,2018-11-04 04:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16133,2018-11-04 05:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16134,2018-11-04 06:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16135,2018-11-04 07:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16136,2018-11-04 08:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16137,2018-11-04 09:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16138,2018-11-04 10:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16139,2018-11-04 11:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16140,2018-11-04 12:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16141,2018-11-04 13:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16142,2018-11-04 14:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16143,2018-11-04 15:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16144,2018-11-04 16:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16145,2018-11-04 17:00:00,0,1,0.0,7.0,0.0,74.1,36.4509,5.4296
16146,2018-11-04 18:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16147,2018-11-04 19:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16148,2018-11-04 20:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16149,2018-11-04 21:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16150,2018-11-04 22:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16151,2018-11-04 23:00:00,0,0,0.0,7.0,0.0,74.1,36.4509,5.4296
16152,2018-11-05 00:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16153,2018-11-05 01:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16154,2018-11-05 02:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16155,2018-11-05 03:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16156,2018-11-05 04:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16157,2018-11-05 05:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16158,2018-11-05 06:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16159,2018-11-05 07:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16160,2018-11-05 08:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16161,2018-11-05 09:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16162,2018-11-05 10:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16163,2018-11-05 11:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16164,2018-11-05 12:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16165,2018-11-05 13:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16166,2018-11-05 14:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16167,2018-11-05 15:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16168,2018-11-05 16:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16169,2018-11-05 17:00:00,0,1,0.0,1.0,0.0,74.1,36.4509,5.3134
16170,2018-11-05 18:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16171,2018-11-05 19:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16172,2018-11-05 20:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16173,2018-11-05 21:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16174,2018-11-05 22:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16175,2018-11-05 23:00:00,0,0,0.0,1.0,0.0,74.1,36.4509,5.3134
16176,2018-11-06 00:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16177,2018-11-06 01:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16178,2018-11-06 02:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16179,2018-11-06 03:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16180,2018-11-06 04:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16181,2018-11-06 05:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16182,2018-11-06 06:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16183,2018-11-06 07:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16184,2018-11-06 08:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16185,2018-11-06 09:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16186,2018-11-06 10:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16187,2018-11-06 11:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16188,2018-11-06 12:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16189,2018-11-06 13:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16190,2018-11-06 14:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16191,2018-11-06 15:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16192,2018-11-06 16:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16193,2018-11-06 17:00:00,0,1,0.0,2.0,0.0,74.1,36.4509,5.356
16194,2018-11-06 18:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16195,2018-11-06 19:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16196,2018-11-06 20:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16197,2018-11-06 21:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16198,2018-11-06 22:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
16199,2018-11-06 23:00:00,0,0,0.0,2.0,0.0,74.1,36.4509,5.356
